area,outages,customers,percent_out,dt_stamp
Montgomery,16,381668,0.004,2024-04-23
Anne Arundel,11,263428,0.004,2024-04-16
Montgomery,17,381677,0.004,2024-04-16
Montgomery,16,381668,0.004,2024-04-23
Anne Arundel,11,263428,0.004,2024-04-16
Montgomery,16,381668,0.004,2024-04-23
Anne Arundel,11,263428,0.004,2024-04-16
Montgomery,15,381668,0.004,2024-04-23
Anne Arundel,10,263428,0.004,2024-04-16
Baltimore City,11,288878,0.004,2024-04-16
Baltimore,14,378700,0.004,2024-04-14
Montgomery,15,381668,0.004,2024-04-23
Anne Arundel,11,263428,0.004,2024-04-16
St. Mary's,2,56127,0.004,2024-05-01
Montgomery,15,381668,0.004,2024-04-23
St. Mary's,2,56127,0.004,2024-05-01
Anne Arundel,10,263428,0.004,2024-04-16
St. Mary's,2,56127,0.004,2024-05-01
Baltimore City,12,288860,0.004,2024-04-14
Baltimore City,11,288878,0.004,2024-04-16
Baltimore City,11,288860,0.004,2024-04-14
St. Mary's,2,56127,0.004,2024-05-01
Baltimore City,11,288860,0.004,2024-04-14
St. Mary's,2,56243,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Baltimore,14,378656,0.004,2024-04-18
St. Mary's,2,56127,0.004,2024-05-01
Anne Arundel,10,263428,0.004,2024-04-16
Montgomery,17,381677,0.004,2024-04-16
Baltimore,15,378656,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Baltimore City,11,288860,0.004,2024-04-14
Baltimore,14,378656,0.004,2024-04-18
Baltimore City,11,288860,0.004,2024-04-14
Baltimore,15,378656,0.004,2024-04-18
Baltimore City,11,288860,0.004,2024-04-14
Anne Arundel,10,263428,0.004,2024-04-16
Montgomery,17,381677,0.004,2024-04-16
St. Mary's,2,56243,0.004,2024-04-16
Baltimore City,11,288860,0.004,2024-04-14
Montgomery,14,381533,0.004,2024-05-01
Baltimore City,11,288878,0.004,2024-04-16
Montgomery,17,381677,0.004,2024-04-16
St. Mary's,2,56243,0.004,2024-04-16
Baltimore City,11,288878,0.004,2024-04-16
Montgomery,16,381677,0.004,2024-04-16
Talbot,1,23647,0.004,2024-04-16
Prince George's,15,350079,0.004,2024-04-18
Baltimore City,11,288878,0.004,2024-04-16
Montgomery,16,381677,0.004,2024-04-16
Talbot,1,23647,0.004,2024-04-16
Baltimore City,11,288878,0.004,2024-04-16
Montgomery,15,381677,0.004,2024-04-16
Talbot,1,23647,0.004,2024-04-16
Prince George's,15,350079,0.004,2024-04-18
Montgomery,15,381680,0.004,2024-04-12
Baltimore City,11,288878,0.004,2024-04-16
Frederick,5,116743,0.004,2024-05-01
Montgomery,15,381677,0.004,2024-04-16
Prince George's,15,350079,0.004,2024-04-18
Baltimore City,12,288878,0.004,2024-04-16
Baltimore City,11,288835,0.004,2024-04-18
Frederick,5,116743,0.004,2024-05-01
Prince George's,15,350079,0.004,2024-04-18
Montgomery,14,381677,0.004,2024-04-16
Prince George's,15,350079,0.004,2024-04-18
Baltimore City,11,288878,0.004,2024-04-16
Montgomery,15,381677,0.004,2024-04-16
Frederick,5,116743,0.004,2024-05-01
Baltimore City,11,288878,0.004,2024-04-16
Montgomery,15,381677,0.004,2024-04-16
Baltimore City,12,288878,0.004,2024-04-16
Montgomery,15,381677,0.004,2024-04-16
Prince George's,15,350079,0.004,2024-04-18
Frederick,5,116750,0.004,2024-04-18
Baltimore City,12,288878,0.004,2024-04-16
Montgomery,15,381677,0.004,2024-04-16
Baltimore City,12,288878,0.004,2024-04-16
Frederick,5,116750,0.004,2024-04-18
Prince George's,14,350079,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Frederick,5,116750,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Harford,5,114939,0.004,2024-04-20
Montgomery,16,381677,0.004,2024-04-16
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Harford,5,114939,0.004,2024-04-20
Montgomery,16,381677,0.004,2024-04-16
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,14,378714,0.004,2024-04-16
Charles,3,71824,0.004,2024-04-16
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Baltimore,14,378714,0.004,2024-04-16
Frederick,5,116743,0.004,2024-05-01
Anne Arundel,10,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,14,378714,0.004,2024-04-16
Baltimore,16,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,14,378656,0.004,2024-04-18
Baltimore,14,378656,0.004,2024-04-18
Baltimore,14,378714,0.004,2024-04-16
Howard,6,139610,0.004,2024-04-18
Baltimore,14,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Talbot,1,23651,0.004,2024-05-01
Frederick,5,116743,0.004,2024-05-01
Howard,6,139610,0.004,2024-04-18
Talbot,1,23646,0.004,2024-04-18
St. Mary's,2,56222,0.004,2024-04-26
Baltimore,15,378656,0.004,2024-04-18
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Frederick,5,116743,0.004,2024-05-01
Montgomery,14,381533,0.004,2024-05-01
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-26
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-26
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-26
St. Mary's,2,56222,0.004,2024-04-26
Frederick,5,116743,0.004,2024-05-01
Howard,5,139578,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-26
Howard,5,139578,0.004,2024-04-22
Prince George's,13,350071,0.004,2024-04-22
Prince George's,15,350050,0.004,2024-04-20
Howard,5,139578,0.004,2024-04-22
Prince George's,15,350050,0.004,2024-04-20
Howard,5,139578,0.004,2024-04-22
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-26
Montgomery,16,381533,0.004,2024-05-01
Howard,5,139578,0.004,2024-04-22
Howard,6,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Baltimore City,12,288878,0.004,2024-04-16
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Charles,3,71824,0.004,2024-04-20
Charles,3,71824,0.004,2024-04-20
Charles,3,71824,0.004,2024-04-20
Baltimore,14,378471,0.004,2024-04-24
Baltimore,14,378471,0.004,2024-04-24
Charles,3,71824,0.004,2024-04-20
Baltimore,14,378471,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Howard,5,139578,0.004,2024-04-22
Baltimore,14,378590,0.004,2024-04-20
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Baltimore,14,378590,0.004,2024-04-20
Howard,5,139578,0.004,2024-04-22
Charles,3,71820,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Talbot,1,23648,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-22
Howard,5,139578,0.004,2024-04-22
Charles,3,71820,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Howard,5,139578,0.004,2024-04-22
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Baltimore,17,378582,0.004,2024-04-22
Queen Anne's,1,27481,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Talbot,1,23647,0.004,2024-04-24
Queen Anne's,1,27481,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
Charles,3,71820,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
St. Mary's,2,56222,0.004,2024-04-24
Baltimore City,11,288059,0.004,2024-05-01
Frederick,5,116740,0.004,2024-05-01
Wicomico,2,49915,0.004,2024-04-16
Wicomico,2,49915,0.004,2024-04-16
Howard,6,139610,0.004,2024-04-18
Talbot,1,23646,0.004,2024-04-18
Baltimore,14,378590,0.004,2024-04-20
Prince George's,15,350071,0.004,2024-04-22
Howard,6,139610,0.004,2024-04-18
Talbot,1,23646,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Talbot,1,23646,0.004,2024-04-22
Howard,6,139610,0.004,2024-04-18
Baltimore,14,378590,0.004,2024-04-20
Howard,6,139563,0.004,2024-04-24
Howard,6,139563,0.004,2024-04-24
Baltimore,16,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,15,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,17,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,17,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,16,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Baltimore,16,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Baltimore,14,378656,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Howard,6,139610,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Anne Arundel,10,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,14,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,14,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,14,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Howard,5,139583,0.004,2024-04-20
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Baltimore City,12,288059,0.004,2024-05-01
Frederick,5,116740,0.004,2024-05-01
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,14,350079,0.004,2024-04-18
Anne Arundel,11,263407,0.004,2024-04-18
Prince George's,15,350079,0.004,2024-04-18
Montgomery,14,381543,0.004,2024-04-27
Baltimore,15,378454,0.004,2024-04-25
Baltimore,15,378454,0.004,2024-04-25
Baltimore,15,378454,0.004,2024-04-25
Howard,4,139560,0.003,2024-04-25
Anne Arundel,7,263428,0.003,2024-04-16
Howard,4,139560,0.003,2024-04-25
Baltimore City,10,288473,0.003,2024-04-29
Howard,4,139630,0.003,2024-04-29
Harford,4,114900,0.003,2024-05-01
Harford,4,114962,0.003,2024-04-23
Howard,4,139560,0.003,2024-04-25
Harford,4,114900,0.003,2024-05-01
Howard,4,139626,0.003,2024-04-27
Baltimore City,10,288473,0.003,2024-04-29
Harford,4,114962,0.003,2024-04-16
Harford,4,114952,0.003,2024-04-18
Howard,4,139630,0.003,2024-04-29
Harford,4,114900,0.003,2024-05-01
Howard,4,139560,0.003,2024-04-25
Anne Arundel,7,263428,0.003,2024-04-16
Harford,4,114962,0.003,2024-04-23
Howard,4,139630,0.003,2024-04-29
Howard,4,139626,0.003,2024-04-27
Harford,4,114962,0.003,2024-04-23
Charles,2,71824,0.003,2024-04-16
Howard,4,139626,0.003,2024-04-27
Harford,4,114900,0.003,2024-05-01
Harford,4,114962,0.003,2024-04-16
Harford,4,114962,0.003,2024-04-23
Howard,4,139630,0.003,2024-04-29
Charles,2,71820,0.003,2024-05-01
Harford,4,114900,0.003,2024-05-01
Prince George's,10,350171,0.003,2024-05-01
Harford,4,114962,0.003,2024-04-23
Harford,4,114952,0.003,2024-04-18
Charles,2,71820,0.003,2024-05-01
Harford,4,114900,0.003,2024-05-01
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Anne Arundel,7,263428,0.003,2024-04-16
Harford,4,114962,0.003,2024-04-23
Charles,2,71833,0.003,2024-04-12
Howard,4,139626,0.003,2024-04-27
Howard,4,139630,0.003,2024-04-29
Charles,2,71820,0.003,2024-05-01
Harford,4,114900,0.003,2024-05-01
Howard,4,139576,0.003,2024-05-01
Harford,4,114962,0.003,2024-04-16
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Harford,4,114962,0.003,2024-04-23
Charles,2,71833,0.003,2024-04-12
Howard,4,139630,0.003,2024-04-29
Harford,4,114962,0.003,2024-04-23
Harford,4,114952,0.003,2024-04-18
Charles,2,71833,0.003,2024-04-12
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Anne Arundel,7,263428,0.003,2024-04-16
Charles,2,71820,0.003,2024-05-01
Harford,4,114900,0.003,2024-05-01
Harford,4,114962,0.003,2024-04-16
Charles,2,71833,0.003,2024-04-12
Charles,2,71820,0.003,2024-05-01
Prince George's,11,350171,0.003,2024-05-01
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Anne Arundel,9,263428,0.003,2024-04-16
Howard,4,139626,0.003,2024-04-27
Howard,4,139560,0.003,2024-04-25
Anne Arundel,9,263279,0.003,2024-04-29
Anne Arundel,9,263279,0.003,2024-04-29
Charles,2,71833,0.003,2024-04-12
Anne Arundel,9,263279,0.003,2024-04-29
Howard,4,139626,0.003,2024-04-27
Charles,2,71833,0.003,2024-04-12
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Harford,4,114962,0.003,2024-04-16
Anne Arundel,9,263279,0.003,2024-04-29
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Harford,4,114952,0.003,2024-04-18
Howard,4,139560,0.003,2024-04-25
Anne Arundel,9,263428,0.003,2024-04-16
Howard,4,139626,0.003,2024-04-27
Charles,2,71833,0.003,2024-04-12
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Harford,4,114962,0.003,2024-04-16
Anne Arundel,9,263428,0.003,2024-04-16
Anne Arundel,9,263281,0.003,2024-04-27
Anne Arundel,9,263279,0.003,2024-04-29
Harford,4,114965,0.003,2024-04-14
Charles,2,71833,0.003,2024-04-12
Howard,4,139619,0.003,2024-04-14
Harford,4,114962,0.003,2024-04-16
Charles,2,71820,0.003,2024-04-27
Anne Arundel,9,263279,0.003,2024-04-29
Charles,2,71820,0.003,2024-04-29
Prince George's,9,350171,0.003,2024-05-01
Anne Arundel,9,263410,0.003,2024-04-16
Baltimore,11,378454,0.003,2024-04-25
Anne Arundel,9,263279,0.003,2024-04-29
Charles,2,71820,0.003,2024-04-29
Harford,4,114934,0.003,2024-04-29
Anne Arundel,9,263428,0.003,2024-04-16
Anne Arundel,7,263279,0.003,2024-04-29
Harford,4,114965,0.003,2024-04-14
Howard,4,139619,0.003,2024-04-14
Howard,4,139560,0.003,2024-04-25
Anne Arundel,9,263279,0.003,2024-04-29
Charles,2,71820,0.003,2024-04-29
Harford,4,114962,0.003,2024-04-16
Harford,4,114934,0.003,2024-04-29
Charles,2,71820,0.003,2024-04-27
Anne Arundel,8,263410,0.003,2024-04-17
Harford,4,114965,0.003,2024-04-14
Baltimore,11,378454,0.003,2024-04-25
Howard,4,139560,0.003,2024-04-25
Anne Arundel,9,263279,0.003,2024-04-29
Baltimore,11,378414,0.003,2024-04-29
Charles,2,71820,0.003,2024-04-29
Prince George's,9,350171,0.003,2024-05-01
Charles,2,71833,0.003,2024-04-12
Howard,4,139619,0.003,2024-04-14
Harford,4,114934,0.003,2024-04-29
Baltimore,10,378414,0.003,2024-04-29
Charles,2,71820,0.003,2024-04-27
Harford,4,114934,0.003,2024-04-29
Harford,4,114900,0.003,2024-05-01
Harford,4,114958,0.003,2024-04-16
Baltimore,10,378414,0.003,2024-04-29
Charles,2,71833,0.003,2024-04-12
Harford,4,114965,0.003,2024-04-14
Baltimore,11,378454,0.003,2024-04-25
Howard,4,139619,0.003,2024-04-14
Allegany,1,37329,0.003,2024-04-14
Baltimore City,8,288860,0.003,2024-04-14
Anne Arundel,8,263410,0.003,2024-04-16
Harford,4,114934,0.003,2024-04-29
Harford,4,114958,0.003,2024-04-16
Anne Arundel,8,263279,0.003,2024-04-29
Harford,4,114952,0.003,2024-04-18
Harford,4,114900,0.003,2024-05-01
Anne Arundel,7,263279,0.003,2024-04-29
Prince George's,10,350104,0.003,2024-04-23
Harford,4,114965,0.003,2024-04-14
Howard,4,139560,0.003,2024-04-25
Baltimore,10,378414,0.003,2024-04-29
Howard,4,139619,0.003,2024-04-14
Prince George's,11,350104,0.003,2024-04-23
Anne Arundel,8,263410,0.003,2024-04-16
Harford,4,114934,0.003,2024-04-29
Prince George's,11,350104,0.003,2024-04-23
Baltimore,10,378454,0.003,2024-04-25
Howard,4,139645,0.003,2024-04-12
Harford,4,114958,0.003,2024-04-16
Charles,2,71820,0.003,2024-04-27
Baltimore,10,378414,0.003,2024-04-29
Worcester,2,58682,0.003,2024-04-23
Allegany,1,37329,0.003,2024-04-23
Allegany,1,37329,0.003,2024-04-14
Harford,4,114934,0.003,2024-04-29
Baltimore City,8,288860,0.003,2024-04-14
Prince George's,11,350104,0.003,2024-04-23
Anne Arundel,7,263279,0.003,2024-04-29
Harford,4,114934,0.003,2024-04-29
Harford,4,114952,0.003,2024-04-18
Anne Arundel,8,263410,0.003,2024-04-16
Worcester,2,58682,0.003,2024-04-23
Charles,2,71820,0.003,2024-04-27
Harford,4,114958,0.003,2024-04-16
Worcester,2,58682,0.003,2024-04-23
Anne Arundel,7,263279,0.003,2024-04-29
Harford,4,114965,0.003,2024-04-14
Baltimore,10,378454,0.003,2024-04-25
Baltimore,12,378414,0.003,2024-04-29
Howard,4,139619,0.003,2024-04-14
Howard,4,139645,0.003,2024-04-12
Allegany,1,37329,0.003,2024-04-23
Allegany,1,37329,0.003,2024-04-14
Baltimore City,8,288860,0.003,2024-04-14
Harford,4,114965,0.003,2024-04-14
Harford,4,114900,0.003,2024-05-01
Howard,4,139619,0.003,2024-04-14
Worcester,2,58682,0.003,2024-04-23
Charles,2,71820,0.003,2024-04-25
Howard,4,139630,0.003,2024-04-29
Allegany,1,37329,0.003,2024-04-23
Baltimore City,8,288860,0.003,2024-04-14
Harford,4,114958,0.003,2024-04-17
Baltimore,10,378454,0.003,2024-04-25
Harford,4,114965,0.003,2024-04-14
Charles,2,71820,0.003,2024-04-25
Allegany,1,37329,0.003,2024-04-23
Baltimore,10,378454,0.003,2024-04-25
Charles,2,71820,0.003,2024-04-27
Harford,4,114900,0.003,2024-05-01
Howard,4,139576,0.003,2024-05-01
Howard,4,139619,0.003,2024-04-14
Howard,4,139630,0.003,2024-04-29
Allegany,1,37329,0.003,2024-04-23
Charles,2,71820,0.003,2024-04-25
Anne Arundel,8,263410,0.003,2024-04-17
Baltimore City,8,288923,0.003,2024-04-14
Howard,4,139645,0.003,2024-04-12
Baltimore,13,378454,0.003,2024-04-25
Charles,2,71820,0.003,2024-04-25
Baltimore City,8,288923,0.003,2024-04-14
Allegany,1,37329,0.003,2024-04-23
Baltimore,13,378454,0.003,2024-04-25
Charles,2,71820,0.003,2024-04-27
Harford,4,114900,0.003,2024-05-01
Howard,4,139576,0.003,2024-05-01
Prince George's,9,350171,0.003,2024-05-01
Charles,2,71820,0.003,2024-04-25
Harford,4,114979,0.003,2024-04-14
Howard,4,139645,0.003,2024-04-14
Howard,4,139630,0.003,2024-04-29
Harford,4,114900,0.003,2024-05-01
Howard,4,139576,0.003,2024-05-01
Harford,4,114952,0.003,2024-04-18
Howard,4,139645,0.003,2024-04-12
Baltimore,11,378454,0.003,2024-04-25
Harford,4,114958,0.003,2024-04-17
Baltimore,13,378454,0.003,2024-04-25
Allegany,1,37329,0.003,2024-04-23
Baltimore City,9,288632,0.003,2024-04-23
Howard,4,139630,0.003,2024-04-29
Harford,4,114956,0.003,2024-04-21
Montgomery,10,381665,0.003,2024-04-25
Harford,4,114900,0.003,2024-05-01
Howard,4,139576,0.003,2024-05-01
Baltimore City,8,288923,0.003,2024-04-14
Anne Arundel,8,263410,0.003,2024-04-17
Harford,4,114958,0.003,2024-04-17
Allegany,1,37329,0.003,2024-04-23
Anne Arundel,7,263335,0.003,2024-04-23
Baltimore City,9,288632,0.003,2024-04-23
Charles,2,71820,0.003,2024-04-23
Howard,4,139630,0.003,2024-04-29
Anne Arundel,8,263410,0.003,2024-04-17
Howard,4,139630,0.003,2024-04-29
Harford,4,114979,0.003,2024-04-14
Howard,4,139645,0.003,2024-04-14
Allegany,1,37291,0.003,2024-05-01
Harford,4,114958,0.003,2024-04-17
Harford,4,114952,0.003,2024-04-18
Howard,4,139630,0.003,2024-04-29
Allegany,1,37291,0.003,2024-05-01
Allegany,1,37329,0.003,2024-04-23
Anne Arundel,7,263335,0.003,2024-04-23
Baltimore City,8,288632,0.003,2024-04-23
Charles,2,71820,0.003,2024-04-23
