Year_Month,Fuel_Category,County,Count
2024/03,Electric,ROANOKE CITY,1
2024/03,Electric,ROCKINGHAM,1
2024/03,Electric,ROGERS,1
2024/03,Electric,ROWAN,1
2024/03,Electric,SAINT MARYS,664
2024/03,Electric,SALT LAKE,2
2024/03,Electric,SAN BERNARDINO,1
2024/03,Electric,SAN DIEGO,4
2024/03,Electric,SAN FRANCISCO,1
2024/03,Electric,SAN PATRICIO,1
2024/03,Electric,SANDOVAL,1
2024/03,Electric,SANTA CLARA,1
2024/03,Electric,SCHENECTADY,1
2024/03,Electric,SEMINOLE,2
2024/03,Electric,SEVIER,2
2024/03,Electric,SHELBY,1
2024/03,Electric,SNOHOMISH,2
2024/03,Electric,SNYDER,1
2024/03,Electric,SOMERSET,33
2024/03,Electric,SPARTANBURG,1
2024/03,Electric,SPOTSYLVANIA,3
2024/03,Electric,ST. JOHNS,2
2024/03,Electric,ST. LOUIS,1
2024/03,Electric,ST. LUCIE,1
2024/03,Electric,STAFFORD,11
2024/03,Electric,SUFFOLK,4
2024/03,Electric,SUFFOLK CITY,1
2024/03,Electric,SUMMIT,1
2024/03,Electric,SUSSEX,36
2024/03,Electric,TALBOT,321
2024/03,Electric,TAZEWELL,1
2024/03,Electric,THURSTON,2
2024/03,Electric,TOLLAND,1
2024/03,Electric,TOM GREEN,1
2024/03,Electric,TOMPKINS,1
2024/03,Electric,UNION,2
2024/03,Electric,VIRGINIA BEACH CITY,5
2024/03,Electric,VOLUSIA,1
2024/03,Electric,WAKE,2
2024/03,Electric,WALTON,1
2024/03,Electric,WARD,1
2024/03,Electric,WARREN,2
2024/03,Electric,WASHINGTON,602
2024/03,Electric,WASHOE,1
2024/03,Electric,WAYNE,1
2024/03,Electric,WESTCHESTER,2
2024/03,Electric,WESTMORELAND,1
2024/03,Electric,WICOMICO,291
2024/03,Electric,WILLIAMSON,2
2024/03,Electric,WORCESTER,314
2024/03,Electric,YOLO,2
2024/03,Electric,YORK,22
2024/03,Electric,YUMA,1
2024/03,Electric,(blank),141
2024/03,Plug-In Hybrid,,20
2024/03,Plug-In Hybrid,ACCOMACK,2
2024/03,Plug-In Hybrid,ADAMS,8
2024/03,Plug-In Hybrid,ALAMANCE,1
2024/03,Plug-In Hybrid,ALBEMARLE,2
2024/03,Plug-In Hybrid,ALEXANDRIA CITY,11
2024/03,Plug-In Hybrid,ALLEGANY,148
2024/03,Plug-In Hybrid,ALLEGHENY,6
2024/03,Plug-In Hybrid,ANNE ARUNDEL,4901
2024/03,Plug-In Hybrid,ARLINGTON,12
2024/03,Plug-In Hybrid,ATLANTIC,1
2024/03,Plug-In Hybrid,BALDWIN,1
2024/03,Plug-In Hybrid,BALTIMORE,2992
2024/03,Plug-In Hybrid,BALTIMORE CITY,1465
2024/03,Plug-In Hybrid,BERGEN,1
2024/03,Plug-In Hybrid,BERKELEY,11
2024/03,Plug-In Hybrid,BERKS,3
2024/03,Plug-In Hybrid,BERNALILLO,1
2024/03,Plug-In Hybrid,BLAIR,2
2024/03,Plug-In Hybrid,BOONE,1
2024/03,Plug-In Hybrid,BREVARD,1
2024/03,Plug-In Hybrid,BRISTOL,1
2024/03,Plug-In Hybrid,BROWARD,1
2024/03,Plug-In Hybrid,BRUNSWICK,1
2024/03,Plug-In Hybrid,BUCKS,1
2024/03,Plug-In Hybrid,BUNCOMBE,2
2024/03,Plug-In Hybrid,BURLINGTON,2
2024/03,Plug-In Hybrid,BUTLER,2
2024/03,Plug-In Hybrid,CALCASIEU PARISH,1
2024/03,Plug-In Hybrid,CALVERT,377
2024/03,Plug-In Hybrid,CAMDEN,1
2024/03,Plug-In Hybrid,CAPE MAY,1
2024/03,Plug-In Hybrid,CAROLINE,73
2024/03,Plug-In Hybrid,CARROLL,644
2024/03,Plug-In Hybrid,CASWELL,1
2024/03,Plug-In Hybrid,CECIL,230
2024/03,Plug-In Hybrid,CENTRE,2
2024/03,Plug-In Hybrid,CHARLES,410
2024/03,Plug-In Hybrid,CHARLESTON,2
2024/03,Plug-In Hybrid,CHATHAM,1
2024/03,Plug-In Hybrid,CHESTER,6
2024/03,Plug-In Hybrid,CHESTERFIELD,4
2024/03,Plug-In Hybrid,CLARK,1
2024/03,Plug-In Hybrid,CLARKE,1
2024/03,Plug-In Hybrid,CLEVELAND,2
2024/03,Plug-In Hybrid,COBB,1
2024/03,Plug-In Hybrid,COLLIER,1
2024/03,Plug-In Hybrid,COLLIN,1
2024/03,Plug-In Hybrid,COLUMBIA,1
2024/03,Plug-In Hybrid,COMANCHE,1
2024/03,Plug-In Hybrid,COOK,5
2024/03,Plug-In Hybrid,CRAIG,1
2024/03,Plug-In Hybrid,CULPEPER,1
2024/03,Plug-In Hybrid,CUMBERLAND,4
2024/03,Plug-In Hybrid,CURRY,1
2024/03,Plug-In Hybrid,CUYAHOGA,2
2024/03,Plug-In Hybrid,DAUPHIN,2
2024/03,Plug-In Hybrid,DAVIDSON,1
2024/03,Plug-In Hybrid,DEKALB,2
2024/03,Plug-In Hybrid,DELAWARE,3
2024/03,Plug-In Hybrid,DENTON,2
2024/03,Plug-In Hybrid,DENVER,1
2024/03,Plug-In Hybrid,DESCHUTES,1
2024/03,Plug-In Hybrid,DISTRICT OF COLUMBIA,104
2024/03,Plug-In Hybrid,DORCHESTER,67
2024/03,Plug-In Hybrid,DUPAGE,1
2024/03,Plug-In Hybrid,EL PASO,2
2024/03,Plug-In Hybrid,ERIE,1
2024/03,Plug-In Hybrid,ESCAMBIA,1
2024/03,Plug-In Hybrid,ESSEX,2
2024/03,Plug-In Hybrid,FAIRFAX,62
2024/03,Plug-In Hybrid,FAIRFAX CITY,1
2024/03,Plug-In Hybrid,FAIRFIELD,1
2024/03,Plug-In Hybrid,FALLS CHURCH CITY,1
2024/03,Plug-In Hybrid,FAUQUIER,1
2024/03,Plug-In Hybrid,FAYETTE,2
2024/03,Plug-In Hybrid,FLAGLER,1
2024/03,Plug-In Hybrid,FLOYD,1
2024/03,Plug-In Hybrid,FLUVANNA,1
2024/03,Plug-In Hybrid,FORSYTH,1
2024/03,Plug-In Hybrid,FORT BEND,1
2024/03,Plug-In Hybrid,FRANKLIN,7
2024/03,Plug-In Hybrid,FREDERICK,1602
2024/03,Plug-In Hybrid,FULTON,3
2024/03,Plug-In Hybrid,GARRETT,48
2024/03,Plug-In Hybrid,GLOUCESTER,2
2024/03,Plug-In Hybrid,GREENVILLE,2
2024/03,Plug-In Hybrid,GUILFORD,1
2024/03,Plug-In Hybrid,GWINNETT,1
2024/03,Plug-In Hybrid,HAMILTON,3
2024/03,Plug-In Hybrid,HAMPTON CITY,1
2024/03,Plug-In Hybrid,HANOVER,1
2024/03,Plug-In Hybrid,HARFORD,839
2024/03,Plug-In Hybrid,HARRIS,4
2024/03,Plug-In Hybrid,HARTFORD,1
2024/03,Plug-In Hybrid,HAYWOOD,1
2024/03,Plug-In Hybrid,HENNEPIN,2
2024/03,Plug-In Hybrid,HENRICO,4
2024/03,Plug-In Hybrid,HILLSBOROUGH,1
2024/03,Plug-In Hybrid,HOWARD,2577
2024/03,Plug-In Hybrid,HUDSON,2
2024/03,Plug-In Hybrid,INGHAM,2
2024/03,Plug-In Hybrid,JAMES CITY,1
2024/03,Plug-In Hybrid,JEFFERSON,6
2024/03,Plug-In Hybrid,JOHNSON,2
2024/03,Plug-In Hybrid,KANE,3
2024/03,Plug-In Hybrid,KENOSHA,1
2024/03,Plug-In Hybrid,KENT,64
2024/03,Plug-In Hybrid,KENTON,1
2024/03,Plug-In Hybrid,KING,3
2024/03,Plug-In Hybrid,KING GEORGE,1
2024/03,Plug-In Hybrid,KINGS,4
2024/03,Plug-In Hybrid,LACKAWANNA,2
2024/03,Plug-In Hybrid,LAMOILLE,1
2024/03,Plug-In Hybrid,LANCASTER,10
2024/03,Plug-In Hybrid,LAWRENCE,1
2024/03,Plug-In Hybrid,LEBANON,1
2024/03,Plug-In Hybrid,LEE,1
2024/03,Plug-In Hybrid,LEELANAU,1
2024/03,Plug-In Hybrid,LEWIS AND CLARK,1
2024/03,Plug-In Hybrid,LINCOLN,1
2024/03,Plug-In Hybrid,LITCHFIELD,1
2024/03,Plug-In Hybrid,LOS ALAMOS,1
2024/03,Plug-In Hybrid,LOS ANGELES,1
2024/03,Plug-In Hybrid,LOUDOUN,26
2024/03,Plug-In Hybrid,LUCAS,1
2024/03,Plug-In Hybrid,MADISON,1
2024/03,Plug-In Hybrid,MANASSAS CITY,1
2024/03,Plug-In Hybrid,MARION,2
2024/03,Plug-In Hybrid,MECKLENBURG,2
2024/03,Plug-In Hybrid,MERCER,1
2024/03,Plug-In Hybrid,MIAMI-DADE,2
2024/03,Plug-In Hybrid,MIDDLESEX,7
2024/03,Plug-In Hybrid,MOBILE,1
2024/03,Plug-In Hybrid,MONMOUTH,1
2024/03,Plug-In Hybrid,MONONGALIA,1
2024/03,Plug-In Hybrid,MONROE,2
2024/03,Plug-In Hybrid,MONTGOMERY,9194
2024/03,Plug-In Hybrid,MORRIS,1
2024/03,Plug-In Hybrid,NASSAU,2
2024/03,Plug-In Hybrid,NELSON,1
2024/03,Plug-In Hybrid,NEW CASTLE,16
2024/03,Plug-In Hybrid,NEW YORK,1
2024/03,Plug-In Hybrid,NEWPORT NEWS CITY,1
2024/03,Plug-In Hybrid,NICOLLET,1
2024/03,Plug-In Hybrid,NORFOLK CITY,1
2024/03,Plug-In Hybrid,OCEAN,5
2024/03,Plug-In Hybrid,ORANGE,9
2024/03,Plug-In Hybrid,OTTAWA,1
2024/03,Plug-In Hybrid,PALM BEACH,1
2024/03,Plug-In Hybrid,PETERSBURG CITY,1
2024/03,Plug-In Hybrid,PHILADELPHIA,5
2024/03,Plug-In Hybrid,PIERCE,1
2024/03,Plug-In Hybrid,PINELLAS,3
2024/03,Plug-In Hybrid,PLYMOUTH,1
2024/03,Plug-In Hybrid,PRINCE GEORGES,2356
2024/03,Plug-In Hybrid,PRINCE WILLIAM,22
2024/03,Plug-In Hybrid,PULASKI,1
2024/03,Plug-In Hybrid,PUTNAM,1
2024/03,Plug-In Hybrid,QUEEN ANNES,208
2024/03,Plug-In Hybrid,RACINE,1
2024/03,Plug-In Hybrid,RALEIGH,1
2024/03,Plug-In Hybrid,RAMSEY,1
2024/03,Plug-In Hybrid,RICHLAND,1
2024/03,Plug-In Hybrid,RICHMOND,5
2024/03,Plug-In Hybrid,RICHMOND CITY,3
2024/03,Plug-In Hybrid,ROANE,2
2024/03,Plug-In Hybrid,ROANOKE,1
2024/03,Plug-In Hybrid,ROANOKE CITY,1
2024/03,Plug-In Hybrid,ROCKINGHAM,1
2024/03,Plug-In Hybrid,ROCKLAND,2
2024/03,Plug-In Hybrid,SACRAMENTO,1
2024/03,Plug-In Hybrid,SAINT MARYS,375
2024/03,Plug-In Hybrid,SALT LAKE,1
2024/03,Plug-In Hybrid,SAN FRANCISCO,1
2024/03,Plug-In Hybrid,SANTA CLARA,2
2024/03,Plug-In Hybrid,SEMINOLE,2
2024/03,Plug-In Hybrid,SEVIER,1
2024/03,Plug-In Hybrid,SHENANDOAH,1
2024/03,Plug-In Hybrid,SNYDER,1
2024/03,Plug-In Hybrid,SOMERSET,20
2024/03,Plug-In Hybrid,SPOTSYLVANIA,3
2024/03,Plug-In Hybrid,ST. JOHNS,2
2024/03,Plug-In Hybrid,STAFFORD,5
2024/03,Plug-In Hybrid,SUFFOLK,4
2024/03,Plug-In Hybrid,SUMMIT,1
2024/03,Plug-In Hybrid,SUSSEX,30
2024/03,Plug-In Hybrid,TALBOT,199
2024/03,Plug-In Hybrid,TARRANT,6
2024/03,Plug-In Hybrid,THURSTON,1
2024/03,Plug-In Hybrid,TRAVIS,2
2024/03,Plug-In Hybrid,UNICOI,1
2024/03,Plug-In Hybrid,UNION,1
2024/03,Plug-In Hybrid,VIRGINIA BEACH CITY,1
2024/03,Plug-In Hybrid,VOLUSIA,1
2024/03,Plug-In Hybrid,WAKE,10
2024/03,Plug-In Hybrid,WARREN,1
2024/03,Plug-In Hybrid,WASHINGTON,346
2024/03,Plug-In Hybrid,WASHTENAW,1
2024/03,Plug-In Hybrid,WAYNE,1
2024/03,Plug-In Hybrid,WEBSTER,1
2024/03,Plug-In Hybrid,WESTCHESTER,3
2024/03,Plug-In Hybrid,WICOMICO,200
2024/03,Plug-In Hybrid,WILLIAMSON,1
2024/03,Plug-In Hybrid,WORCESTER,171
2024/03,Plug-In Hybrid,YORK,24
2024/03,Plug-In Hybrid,(blank),44
2024/04,Electric,,6
2024/04,Electric,ACCOMACK,1
2024/04,Electric,ADAMS,9
2024/04,Electric,ALACHUA,1
2024/04,Electric,ALAMEDA,1
2024/04,Electric,ALBANY,1
2024/04,Electric,ALBEMARLE,1
2024/04,Electric,ALEXANDRIA CITY,29
2024/04,Electric,ALLEGANY,219
2024/04,Electric,ALLEGHENY,4
2024/04,Electric,ANNE ARUNDEL,8308
2024/04,Electric,ARLINGTON,28
2024/04,Electric,ATLANTIC,2
2024/04,Electric,AUGUSTA,1
2024/04,Electric,BALTIMORE,6986
2024/04,Electric,BALTIMORE CITY,3127
2024/04,Electric,BARNSTABLE,1
2024/04,Electric,BARTOW,1
2024/04,Electric,BAY,1
2024/04,Electric,BEAUFORT,1
2024/04,Electric,BEAVER,1
2024/04,Electric,BERGEN,10
2024/04,Electric,BERKELEY,11
2024/04,Electric,BERKS,1
2024/04,Electric,BERNALILLO,2
2024/04,Electric,BEXAR,4
2024/04,Electric,BLAIR,1
2024/04,Electric,BOTETOURT,1
2024/04,Electric,BOULDER,1
2024/04,Electric,BRAZORIA,1
2024/04,Electric,BRAZOS,2
2024/04,Electric,BREVARD,1
2024/04,Electric,BRISTOL,1
2024/04,Electric,BRONX,2
2024/04,Electric,BROOME,1
2024/04,Electric,BROWARD,8
2024/04,Electric,BRUNSWICK,1
2024/04,Electric,BUCKS,6
2024/04,Electric,BUNCOMBE,1
2024/04,Electric,BURLINGTON,3
2024/04,Electric,BUTLER,1
2024/04,Electric,CABARRUS,1
2024/04,Electric,CALHOUN,1
2024/04,Electric,CALVERT,704
2024/04,Electric,CAMBRIA,3
2024/04,Electric,CAMDEN,6
2024/04,Electric,CAROLINE,137
2024/04,Electric,CARROLL,1341
2024/04,Electric,CATTARAUGUS,1
2024/04,Electric,CECIL,381
2024/04,Electric,CENTRE,3
2024/04,Electric,CHARLES,1398
2024/04,Electric,CHARLOTTESVILLE CITY,3
2024/04,Electric,CHAVES,1
2024/04,Electric,CHESAPEAKE CITY,2
2024/04,Electric,CHESTER,8
2024/04,Electric,CHESTERFIELD,6
2024/04,Electric,CLACKAMAS,1
2024/04,Electric,CLARK,7
2024/04,Electric,CLARKE,3
2024/04,Electric,CLAY,1
2024/04,Electric,CLINTON,1
2024/04,Electric,COBB,3
2024/04,Electric,COLLIER,2
2024/04,Electric,COLLIN,1
2024/04,Electric,COLUMBIA,2
2024/04,Electric,COLUMBIANA,1
2024/04,Electric,COOK,72
2024/04,Electric,CULPEPER,1
2024/04,Electric,CUMBERLAND,13
2024/04,Electric,CURRITUCK,1
2024/04,Electric,CUYAHOGA,2
2024/04,Electric,DAUPHIN,6
2024/04,Electric,DAVIDSON,1
2024/04,Electric,DEKALB,2
2024/04,Electric,DELAWARE,5
2024/04,Electric,DENTON,2
2024/04,Electric,DENVER,1
2024/04,Electric,DISTRICT OF COLUMBIA,325
2024/04,Electric,DORCHESTER,94
2024/04,Electric,DUTCHESS,2
2024/04,Electric,DUVAL,2
2024/04,Electric,EFFINGHAM,1
2024/04,Electric,EL PASO,2
2024/04,Electric,ESSEX,13
2024/04,Electric,FAIRFAX,268
2024/04,Electric,FAIRFAX CITY,8
2024/04,Electric,FAIRFIELD,5
2024/04,Electric,FAUQUIER,3
2024/04,Electric,FRANKLIN,7
2024/04,Electric,FREDERICK,3889
2024/04,Electric,FREDERICKSBURG CITY,1
2024/04,Electric,FULTON,4
2024/04,Electric,GARRETT,52
2024/04,Electric,GENESEE,1
2024/04,Electric,GEORGETOWN,1
2024/04,Electric,GLOUCESTER,6
2024/04,Electric,GOOCHLAND,2
2024/04,Electric,GREENE,1
2024/04,Electric,GUILFORD,3
2024/04,Electric,HAMILTON,3
2024/04,Electric,HAMPDEN,1
2024/04,Electric,HAMPTON CITY,1
2024/04,Electric,HANOVER,1
2024/04,Electric,HARFORD,1710
2024/04,Electric,HARRIS,2
2024/04,Electric,HARTFORD,1
2024/04,Electric,HENNEPIN,1
2024/04,Electric,HENRICO,10
2024/04,Electric,HILLSBOROUGH,3
2024/04,Electric,HONOLULU,1
2024/04,Electric,HOWARD,8609
2024/04,Electric,HUDSON,7
2024/04,Electric,HUNTERDON,4
2024/04,Electric,JACKSON,1
2024/04,Electric,JAMES CITY,2
2024/04,Electric,JEFFERSON,12
2024/04,Electric,KANAWHA,1
2024/04,Electric,KENT,103
2024/04,Electric,KING,1
2024/04,Electric,KING GEORGE,2
2024/04,Electric,KINGS,3
2024/04,Electric,KITSAP,1
2024/04,Electric,LA PLATA,1
2024/04,Electric,LAKE,5
2024/04,Electric,LANCASTER,11
2024/04,Electric,LARIMER,1
2024/04,Electric,LEBANON,2
2024/04,Electric,LEE,1
2024/04,Electric,LEHIGH,1
2024/04,Electric,LEWIS,1
2024/04,Electric,LEWIS AND CLARK,1
2024/04,Electric,LICKING,1
2024/04,Electric,LINCOLN,1
2024/04,Electric,LORAIN,1
2024/04,Electric,LOS ANGELES,4
2024/04,Electric,LOUDOUN,120
2024/04,Electric,LOUISA,1
2024/04,Electric,LOWNDES,1
2024/04,Electric,LUZERNE,1
2024/04,Electric,MANASSAS CITY,3
2024/04,Electric,MANASSAS PARK CITY,3
2024/04,Electric,MARICOPA,1
2024/04,Electric,MARION,1
2024/04,Electric,MCHENRY,1
2024/04,Electric,MECKLENBURG,4
2024/04,Electric,MEDINA,1
2024/04,Electric,MERCER,4
2024/04,Electric,MIAMI-DADE,5
2024/04,Electric,MIDDLESEX,11
2024/04,Electric,MINERAL,1
2024/04,Electric,MONMOUTH,8
2024/04,Electric,MONONGALIA,2
2024/04,Electric,MONROE,3
2024/04,Electric,MONTGOMERY,23026
2024/04,Electric,MOORE,1
2024/04,Electric,MORGAN,1
2024/04,Electric,MORRIS,6
2024/04,Electric,MULTNOMAH,1
2024/04,Electric,NASSAU,11
2024/04,Electric,NEW CASTLE,63
2024/04,Electric,NEW HAVEN,2
2024/04,Electric,NEW YORK,5
2024/04,Electric,NORFOLK CITY,2
2024/04,Electric,NORTHAMPTON,1
2024/04,Electric,NORTHUMBERLAND,1
2024/04,Electric,OAKLAND,3
2024/04,Electric,OCEAN,39
2024/04,Electric,ONONDAGA,1
2024/04,Electric,ONSLOW,1
2024/04,Electric,ONTARIO,1
2024/04,Electric,ORANGE,5
2024/04,Electric,PALM BEACH,4
2024/04,Electric,PASCO,2
2024/04,Electric,PASSAIC,3
2024/04,Electric,PERRY,1
2024/04,Electric,PHILADELPHIA,11
2024/04,Electric,PIERCE,4
2024/04,Electric,PINELLAS,1
2024/04,Electric,POLK,1
2024/04,Electric,POWHATAN,1
2024/04,Electric,PRINCE GEORGE,1
2024/04,Electric,PRINCE GEORGES,7121
2024/04,Electric,PRINCE WILLIAM,68
2024/04,Electric,PULASKI,1
2024/04,Electric,QUEEN ANNES,379
2024/04,Electric,QUEENS,2
2024/04,Electric,RICHLAND,1
2024/04,Electric,RICHMOND,2
2024/04,Electric,RICHMOND CITY,3
2024/04,Electric,ROANOKE,2
2024/04,Electric,ROANOKE CITY,1
2024/04,Electric,ROCKINGHAM,1
2024/04,Electric,ROWAN,1
2024/04,Electric,SAINT MARYS,682
2024/04,Electric,SALT LAKE,2
2024/04,Electric,SAN DIEGO,4
2024/04,Electric,SAN FRANCISCO,1
2024/04,Electric,SANDOVAL,1
2024/04,Electric,SANTA CLARA,1
2024/04,Electric,SARPY,1
2024/04,Electric,SEMINOLE,1
2024/04,Electric,SEVIER,1
2024/04,Electric,SHELBY,2
2024/04,Electric,SHENANDOAH,2
2024/04,Electric,SNOHOMISH,1
2024/04,Electric,SNYDER,1
2024/04,Electric,SOMERSET,36
2024/04,Electric,SPOKANE,1
2024/04,Electric,SPOTSYLVANIA,2
2024/04,Electric,ST. JOHNS,1
2024/04,Electric,ST. LOUIS,2
2024/04,Electric,ST. LUCIE,2
2024/04,Electric,STAFFORD,11
2024/04,Electric,STRAFFORD,1
2024/04,Electric,SUFFOLK,8
2024/04,Electric,SUFFOLK CITY,1
2024/04,Electric,SUMMIT,2
2024/04,Electric,SUSSEX,53
2024/04,Electric,TALBOT,328
2024/04,Electric,TARRANT,1
2024/04,Electric,TAZEWELL,1
2024/04,Electric,THURSTON,1
2024/04,Electric,TRAVIS,1
2024/04,Electric,UNION,8
2024/04,Electric,VIRGINIA BEACH CITY,6
2024/04,Electric,VOLUSIA,1
2024/04,Electric,WAKE,6
2024/04,Electric,WALTON,1
2024/04,Electric,WARD,1
2024/04,Electric,WARREN,2
2024/04,Electric,WASHINGTON,636
2024/04,Electric,WAYNE,4
2024/04,Electric,WESTCHESTER,2
2024/04,Electric,WESTMORELAND,1
2024/04,Electric,WICOMICO,310
2024/04,Electric,WILLIAMSON,3
2024/04,Electric,WORCESTER,316
2024/04,Electric,YOLO,1
2024/04,Electric,YORK,32
2024/04,Electric,(blank),168
2024/04,Plug-In Hybrid,,20
2024/04,Plug-In Hybrid,ADAMS,11
2024/04,Plug-In Hybrid,ALACHUA,1
2024/04,Plug-In Hybrid,ALAMANCE,1
2024/04,Plug-In Hybrid,ALBEMARLE,1
2024/04,Plug-In Hybrid,ALEXANDRIA CITY,10
2024/04,Plug-In Hybrid,ALLEGANY,152
2024/04,Plug-In Hybrid,ALLEGHENY,4
2024/04,Plug-In Hybrid,ALPENA,1
2024/04,Plug-In Hybrid,ANNE ARUNDEL,5084
2024/04,Plug-In Hybrid,ARAPAHOE,1
2024/04,Plug-In Hybrid,ARLINGTON,13
2024/04,Plug-In Hybrid,ATLANTIC,1
2024/04,Plug-In Hybrid,BALDWIN,1
2024/04,Plug-In Hybrid,BALTIMORE,3058
2024/04,Plug-In Hybrid,BALTIMORE CITY,1499
2024/04,Plug-In Hybrid,BEAUFORT,1
2024/04,Plug-In Hybrid,BELL,1
2024/04,Plug-In Hybrid,BENTON,1
2024/04,Plug-In Hybrid,BERGEN,2
2024/04,Plug-In Hybrid,BERKELEY,11
2024/04,Plug-In Hybrid,BERKS,3
2024/04,Plug-In Hybrid,BERNALILLO,1
2024/04,Plug-In Hybrid,BEXAR,1
2024/04,Plug-In Hybrid,BIBB,1
2024/04,Plug-In Hybrid,BLAIR,1
2024/04,Plug-In Hybrid,BRAZOS,1
2024/04,Plug-In Hybrid,BREVARD,1
2024/04,Plug-In Hybrid,BRISTOL,1
2024/04,Plug-In Hybrid,BRUNSWICK,1
2024/04,Plug-In Hybrid,BUNCOMBE,3
2024/04,Plug-In Hybrid,BURLINGTON,2
2024/04,Plug-In Hybrid,BUTLER,3
2024/04,Plug-In Hybrid,CALVERT,391
2024/04,Plug-In Hybrid,CAMDEN,2
2024/04,Plug-In Hybrid,CAMPBELL,1
2024/04,Plug-In Hybrid,CAPE MAY,1
2024/04,Plug-In Hybrid,CAROLINE,72
2024/04,Plug-In Hybrid,CARROLL,653
2024/04,Plug-In Hybrid,CASWELL,1
2024/04,Plug-In Hybrid,CAYUGA,1
2024/04,Plug-In Hybrid,CECIL,234
2024/04,Plug-In Hybrid,CENTRE,1
2024/04,Plug-In Hybrid,CHARLES,414
2024/04,Plug-In Hybrid,CHARLESTON,1
2024/04,Plug-In Hybrid,CHARLOTTESVILLE CITY,1
2024/04,Plug-In Hybrid,CHESAPEAKE CITY,1
2024/04,Plug-In Hybrid,CHESTER,8
2024/04,Plug-In Hybrid,CHESTERFIELD,4
2024/04,Plug-In Hybrid,CLARKE,2
2024/04,Plug-In Hybrid,CLEVELAND,1
2024/04,Plug-In Hybrid,COBB,2
2024/04,Plug-In Hybrid,COLLIER,2
2024/04,Plug-In Hybrid,COLLIN,2
2024/04,Plug-In Hybrid,COLUMBIA,1
2024/04,Plug-In Hybrid,COOK,3
2024/04,Plug-In Hybrid,CRAIG,1
2024/04,Plug-In Hybrid,CROW WING,1
2024/04,Plug-In Hybrid,CULPEPER,2
2024/04,Plug-In Hybrid,CUMBERLAND,3
2024/04,Plug-In Hybrid,CURRY,1
2024/04,Plug-In Hybrid,DANE,1
2024/04,Plug-In Hybrid,DARE,1
2024/04,Plug-In Hybrid,DAUPHIN,1
2024/04,Plug-In Hybrid,DAVIDSON,1
2024/04,Plug-In Hybrid,DEKALB,2
2024/04,Plug-In Hybrid,DELAWARE,5
2024/04,Plug-In Hybrid,DENTON,2
2024/04,Plug-In Hybrid,DENVER,1
2024/04,Plug-In Hybrid,DESCHUTES,1
2024/04,Plug-In Hybrid,DISTRICT OF COLUMBIA,108
2024/04,Plug-In Hybrid,DORCHESTER,70
2024/04,Plug-In Hybrid,DOUGHERTY,1
2024/04,Plug-In Hybrid,DUPAGE,1
2024/04,Plug-In Hybrid,EL PASO,2
2024/04,Plug-In Hybrid,ELKHART,1
2024/04,Plug-In Hybrid,ERIE,1
2024/04,Plug-In Hybrid,ESSEX,2
2024/04,Plug-In Hybrid,FAIRFAX,67
2024/04,Plug-In Hybrid,FAIRFAX CITY,1
2024/04,Plug-In Hybrid,FAIRFIELD,2
2024/04,Plug-In Hybrid,FAUQUIER,1
2024/04,Plug-In Hybrid,FAYETTE,3
2024/04,Plug-In Hybrid,FORSYTH,1
2024/04,Plug-In Hybrid,FRANKLIN,8
2024/04,Plug-In Hybrid,FREDERICK,1624
2024/04,Plug-In Hybrid,FULTON,4
2024/04,Plug-In Hybrid,GARRETT,49
2024/04,Plug-In Hybrid,GLOUCESTER,4
2024/04,Plug-In Hybrid,GREENVILLE,3
2024/04,Plug-In Hybrid,GUILFORD,1
2024/04,Plug-In Hybrid,GWINNETT,1
2024/04,Plug-In Hybrid,HAMILTON,1
2024/04,Plug-In Hybrid,HAMPTON CITY,1
2024/04,Plug-In Hybrid,HANOVER,1
2024/04,Plug-In Hybrid,HARFORD,865
2024/04,Plug-In Hybrid,HARRIS,4
2024/04,Plug-In Hybrid,HARTFORD,2
2024/04,Plug-In Hybrid,HAYWOOD,1
2024/04,Plug-In Hybrid,HENNEPIN,2
2024/04,Plug-In Hybrid,HENRICO,3
2024/04,Plug-In Hybrid,HORRY,1
2024/04,Plug-In Hybrid,HOWARD,2609
2024/04,Plug-In Hybrid,HUDSON,1
2024/04,Plug-In Hybrid,INDIAN RIVER,1
2024/04,Plug-In Hybrid,INGHAM,1
2024/04,Plug-In Hybrid,JAMES CITY,1
2024/04,Plug-In Hybrid,JEFFERSON,6
2024/04,Plug-In Hybrid,KALKASKA,1
2024/04,Plug-In Hybrid,KANE,1
2024/04,Plug-In Hybrid,KENT,67
2024/04,Plug-In Hybrid,KING,1
2024/04,Plug-In Hybrid,KING GEORGE,1
2024/04,Plug-In Hybrid,KINGS,3
2024/04,Plug-In Hybrid,LACKAWANNA,1
2024/04,Plug-In Hybrid,LAKE,1
2024/04,Plug-In Hybrid,LANCASTER,8
2024/04,Plug-In Hybrid,LAWRENCE,1
2024/04,Plug-In Hybrid,LEE,1
2024/04,Plug-In Hybrid,LEELANAU,1
2024/04,Plug-In Hybrid,LEHIGH,2
2024/04,Plug-In Hybrid,LEWIS AND CLARK,1
2024/04,Plug-In Hybrid,LINCOLN,2
2024/04,Plug-In Hybrid,LOS ALAMOS,1
2024/04,Plug-In Hybrid,LOUDOUN,23
2024/04,Plug-In Hybrid,LUCAS,1
2024/04,Plug-In Hybrid,MADISON,1
2024/04,Plug-In Hybrid,MANASSAS CITY,1
2024/04,Plug-In Hybrid,MARION,3
